NAME,Site_Name,distance_to_site_miles,ZIP,STATE,CITY,CNTY,LAT,LON
Farrell Area HS/UMS,Sharon Steel Corp (Farrell Works Disposal Area) ,1.6876493630969847,16121,PA,Farrell,42085,41.2128,-80.4838
Glasgow High School,Newark South Ground Water Plume,1.687690336033855,19702,DE,Newark,10003,39.630194,-75.741715
Sinclair Lane Elementary,Kane & Lombard Street Drums,1.6878510093761687,21213,MD,Baltimore,24510,39.314999,-76.560958
TRANSIT TECH CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,Wolff-Alport Chemical Company,1.6879148001612885,11208,NY,BROOKLYN,36047,40.6786,-73.8756
Joshua Eaton,Wells G&H,1.6880562684149365,1867,MA,Reading,25017,42.514261,-71.111067
Elizabeth Learning Center,Pemaco Maywood,1.688091136145744,90201,CA,Cudahy,6037,33.963135,-118.183092
Stephen M. White Middle,Montrose Chemical Corp.,1.688933959502742,90745,CA,Carson,6037,33.826358,-118.285608
Pioneer Elementary School,Palermo Well Field Ground Water Contamination,1.6890026205419484,98501,WA,OLYMPIA,53067,47.0191,-122.8791
Nicholas Murray Butler Academy School No. 23,White Chemical Corp.,1.6890036753346782,7208,NJ,ELIZABETH,34039,40.678682,-74.216993
Alger Middle School,Chem Central,1.6891621846137201,49507,MI,GRAND RAPIDS,26081,42.920814,-85.644167
I.C. Norcom High,Norfolk Naval Shipyard,1.689231900965947,23704,VA,Portsmouth,51740,36.836,-76.3198
Dayton Career Tech High School,Behr Dayton Thermal System VOC Plume,1.6895175036830141,45402,OH,Dayton,39113,39.760731,-84.186234
Scott Lane Elementary,Intel Magnetics,1.6895676399844393,95050,CA,Santa Clara,6085,37.3579,-121.9589
LINCOLN-MARTI CHARTER SCHOOL (HIALEAH CAMPUS),"Pepper Steel & Alloys, Inc.",1.689742624817169,33018,FL,HIALEAH,12086,25.898318,-80.355367
Alpha: Blanca Alvarado,Lorentz Barrel & Drum Co.,1.6899114188296547,95122,CA,San Jose,6085,37.326597,-121.835143
Alpha: Jose Hernandez,Lorentz Barrel & Drum Co.,1.6899114188296547,95122,CA,San Jose,6085,37.326597,-121.835143
Cumberland Academy K-5 Virtual School,Carolina Transformer Co.,1.6900556524899093,28301,NC,Fayetteville,37051,35.065062,-78.874997
Cumberland Academy 6-12 Virtual School,Carolina Transformer Co.,1.6900556524899093,28301,NC,Fayetteville,37051,35.065062,-78.874997
Passaic Preparatory Academy,Garfield Ground Water Contamination,1.6903859133306753,7055,NJ,Passaic,34031,40.856859,-74.132027
BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNITY SERVICE,Gowanus Canal,1.6904155475374014,11205,NY,BROOKLYN,36047,40.6925,-73.9583
BROOKLYN COMMUNITY ARTS AND MEDIA HIGH SCHOOL (BCAM),Gowanus Canal,1.6904155475374014,11205,NY,BROOKLYN,36047,40.6925,-73.9583
West Broad Street El Sch,North Penn - Area 2,1.6908439531729405,18964,PA,Souderton,42091,40.2998,-75.3291
PS 145 ANDREW JACKSON,Wolff-Alport Chemical Company,1.691005827798372,11206,NY,BROOKLYN,36047,40.7016,-73.9322
Lovonya DeJean Middle,United Heckathorn Co.,1.6911303340454786,94805,CA,Richmond,6013,37.933653,-122.337567
Sitton Elementary School,McCormick & Baxter Creosoting Co. (Portland Plant),1.6911918025700436,97203,OR,Portland,41051,45.6,-122.7584
ACE ACADEMY FOR SCHOLARS AT THE GERALDINE FERRARO CAMPUS,Meeker Avenue Plume,1.6917586678651824,11385,NY,RIDGEWOOD,36081,40.7127,-73.9082
J. Mason Tomlin Elementary School,Helen Kramer Landfill,1.6919603642345922,8051,NJ,MANTUA,34015,39.7847,-75.1688
Fairmeadow Elementary,"CTS Printex, Inc.",1.6921409292033216,94306,CA,Palo Alto,6085,37.422521,-122.117295
Lincoln Middle School,Diamond Head Oil Refinery Div.,1.6921834052406597,7032,NJ,KEARNY,34017,40.7697,-74.1446
PS 23 CARTER G WOODSON,Newtown Creek,1.692195250904951,11206,NY,BROOKLYN,36047,40.694396,-73.947604
BROOKLYN CHARTER SCHOOL (THE),Newtown Creek,1.692195250904951,11206,NY,BROOKLYN,36047,40.694396,-73.947604
Northeast Community Propel Academy,Metal Banks,1.6924591691080755,19136,PA,Philadelphia,42101,40.046195,-75.041407
Berkley/Campostella Early Childhood Education Center,Norfolk Naval Shipyard,1.6926370450597963,23523,VA,Norfolk,51710,36.8281,-76.2649
John F Kennedy Middle School,Industri-Plex,1.6928570260889932,1801,MA,Woburn,25017,42.492448,-71.145356
Hudson Arts and Science Charter School,Diamond Head Oil Refinery Div.,1.6928585127990856,7032,NJ,Kearny,34017,40.77013,-74.143141
Benton Harbor High School,Aircraft Components (D & L Sales),1.6930547113438823,49022,MI,BENTON HARBOR,26021,42.102659,-86.457062
Rockaway Meadow Elementary School,Sharkey Landfill,1.6930760653753827,7054,NJ,PARSIPPANY,34027,40.8668,-74.3691
Cochran Primary Sch,Avco Lycoming (Williamsport Division),1.693158407499779,17701,PA,Williamsport,42081,41.2543,-77.0114
Smith Elementary School,"Sanitary Landfill Co. (Industrial Waste Disposal Co., Inc.)",1.6932727794084552,45419,OH,Dayton,39113,39.7153,-84.1695
Jenny Lind Elementary,Kurt Manufacturing Co.,1.6934534437505926,55430,MN,MINNEAPOLIS,27053,45.046782,-93.29241
Milton High,Lower Neponset River,1.693903562937189,2186,MA,Milton,25021,42.25159,-71.087037
PS 84 JOSE DE DIEGO,Newtown Creek,1.6941008350348954,11211,NY,BROOKLYN,36047,40.7148,-73.9633
West Park Elementary,Fresno Municipal Sanitary Landfill,1.694453561431019,93706,CA,Fresno,6019,36.694154,-119.854179
West Park Charter Academy,Fresno Municipal Sanitary Landfill,1.694453561431019,93706,CA,Fresno,6019,36.694154,-119.854179
Agora Cyber CS,Commodore Semiconductor Group,1.6944934657403843,19406,PA,King of Prussia,42091,40.100036,-75.414557
South Kingstown High,Rose Hill Regional Landfill,1.6945090544539887,2879,RI,Wakefield,44009,41.44659,-71.494976
Downie (Carrie) Elementary School,Delaware Sand & Gravel Landfill,1.6949220776603688,19720,DE,New Castle,10003,39.66521,-75.576373
WEST HEMPSTEAD SECONDARY SCHOOL,Genzale Plating Co.,1.6952564098397505,11552,NY,WEST HEMPSTEAD,36059,40.6943,-73.6612
Nathan Hale Elementary School,LCP Chemicals Inc.,1.6954258383049494,7008,NJ,CARTERET,34023,40.584918,-74.222472
NATIVE AMERICAN COMMUNITY ACADEMY,Fruit Avenue Plume,1.6955398052338064,87104,NM,ALBUQUERQUE,35001,35.107444,-106.655955
Kemp Elementary School,Rocky Mountain Arsenal (USARMY),1.6957386918943866,80022,CO,COMMERCE CITY,8001,39.8196,-104.9085
Glen Ridge High School,U.S. Radium Corp.,1.6957850810113062,7028,NJ,GLEN RIDGE,34013,40.7993,-74.2065
GASKILL PREPARATORY SCHOOL,Forest Glen Mobile Home Subdivision,1.6957987118516833,14301,NY,NIAGARA FALLS,36063,43.0976,-79.026
Bell Gardens Intermediate,Cooper Drum Company,1.695810691683948,90201,CA,Bell Gardens,6037,33.9661,-118.1612
Martin Middle,"North Carolina State University (Lot 86, Farm Unit #1)",1.6958376920019762,27607,NC,Raleigh,37183,35.8125,-78.6862
Madison Elementary,Janesville Ash Beds,1.695912554051901,53548,WI,Janesville,55105,42.6838,-89.0481
Taylor Leadership Academy,McCormick & Baxter Creosoting Co.,1.6960463089526303,95206,CA,Stockton,6077,37.923868,-121.301191
Benjamin Bosse High School,Jacobsville Neighborhood Soil Contamination,1.696309092769091,47714,IN,Evansville,18163,37.9636,-87.54
Northwest Elementary School,Shiawassee River,1.6964741856563763,48843,MI,HOWELL,26093,42.619093,-83.93051
Rutherford High School,Ventron/Velsicol,1.6968002569164884,7070,NJ,RUTHERFORD,34003,40.8286,-74.1083
Heritage Elementary,Better Brite Plating Chrome & Zinc Shops,1.6969643990229517,54115,WI,De Pere,55009,44.4289,-88.0436
Franklin Middle,Janesville Ash Beds,1.6971258815864352,53548,WI,Janesville,55105,42.685473,-89.050782
ARISE Virtual Academy,Janesville Ash Beds,1.6971258815864352,53548,WI,Janesville,55105,42.685473,-89.050782
Berkshire Elementary,Kane & Lombard Street Drums,1.6972997395975447,21224,MD,Baltimore,24005,39.2874,-76.5118
ACHIEVEMENT FIRST NORTH BROOKLYN PREPARATORY CHARTER SCHOOL,Newtown Creek,1.697305185539867,11221,NY,BROOKLYN,36047,40.693885,-73.9149
PS 377 ALEJANDRINA B DE GAUTIER,Newtown Creek,1.697305185539867,11221,NY,BROOKLYN,36047,40.693885,-73.9149
Theodore Roosevelt School No. 10,"Curcio Scrap Metal, Inc.",1.697358652007744,7055,NJ,Passaic,34031,40.8708,-74.1224
Frances Ellen Watkins Harper Junior High,Frontier Fertilizer,1.6974187933150724,95618,CA,Davis,6113,38.5637,-121.7018
PINE HILLS ELEMENTARY SCHOOL,"Mercury Refining, Inc.",1.6974299709016223,12203,NY,ALBANY,36001,42.6674,-73.7905
Salt Lake Arts Academy,Utah Power & Light/American Barrel Co.,1.6975239330091405,84111,UT,SALT LAKE CITY,49035,40.750849,-111.885988
FOREST ELEMENTARY,Joslyn Manufacturing & Supply Co.,1.697565124238387,55428,MN,CRYSTAL,27053,45.040949,-93.36758
Grace M. Davis High,Modesto Ground Water Contamination,1.6977109436440887,95350,CA,Modesto,6099,37.6812,-121.0096
Hasbrouck Heights High School,Garfield Ground Water Contamination,1.6978561216265633,7604,NJ,HASBROUCK HEIGHTS,34003,40.867,-74.0744
Hasbrouck Heights Middle School,Garfield Ground Water Contamination,1.6978561216265633,7604,NJ,HASBROUCK HEIGHTS,34003,40.867,-74.0744
Fusion Charter,"Valley Wood Preserving, Inc.",1.697914280202124,95380,CA,Turlock,6099,37.478666,-120.854145
ALEXANDER ES,Tar Creek (Ottawa County),1.697937008169424,74339,OK,COMMERCE,40115,36.9403,-94.8726
Friendship PCS - Blow Pierce Elementary,Washington Navy Yard,1.6980096880729294,20002,DC,Washington,11001,38.897839,-76.976372
Friendship PCS - Blow Pierce Middle,Washington Navy Yard,1.6980096880729294,20002,DC,Washington,11001,38.897839,-76.976372
EL DORADO HIGH SCHOOL,"Popile, Inc.",1.6980172053087144,71730,AR,EL DORADO,5139,33.200075,-92.693865
CRESTHAVEN ELEMENTARY SCHOOL,Flash Cleaners,1.6980329496493245,33064,FL,POMPANO BEACH,12011,26.262996,-80.113872
Cherokee Elementary,Former Custom Cleaners,1.6982547785767208,38114,TN,Memphis,47157,35.094,-89.9602
West Frederick Middle,Fort Detrick Area B Ground Water,1.6985073793135603,21701,MD,Frederick,24021,39.415061,-77.427314
GROVER CLEVELAND HIGH SCHOOL,Meeker Avenue Plume,1.6985203441446006,11385,NY,RIDGEWOOD,36081,40.7116,-73.909
EARLINGTON HEIGHTS ELEMENTARY SCHOOL,Continental Cleaners,1.6985910384597758,33142,FL,MIAMI,12086,25.818217,-80.232785
Panther Valley JSHS,Tonolli Corp.,1.6986077294261872,18232,PA,Lansford,42025,40.842186,-75.850406
SEMINOLE MIDDLE SCHOOL,Florida Petroleum Reprocessors,1.6986483450840812,33317,FL,PLANTATION,12011,26.10178,-80.231921
ODESSA COLLEGIATE ACADEMY EARLY COLLEGE H S,Odessa Chromium #1,1.6989936131734118,79760,TX,ODESSA,48135,31.866493,-102.380484
Innovation High School,PJP Landfill,1.699078095751839,7305,NJ,Jersey City,34017,40.710318,-74.084468
DREW EL,Sikes Disposal Pits,1.699080533740915,77532,TX,CROSBY,48201,29.867007,-95.063899
Dunes Alternative High School,Southwest Ottawa County Landfill,1.6991570826047404,49424,MI,HOLLAND,26139,42.83186,-86.155484
Glen Arden Elementary,"CTS of Asheville, Inc.",1.6994603638717234,28704,NC,Arden,37021,35.4697,-82.4971
CLAIR-MEL ELEMENTARY SCHOOL,Stauffer Chemical Co (Tampa),1.6998061894754137,33619,FL,TAMPA,12057,27.938296,-82.369557
Mark Twain Elementary School,Mound Plant (USDOE),1.7000381077067466,45342,OH,Miamisburg,39113,39.649652,-84.276394
Dr. E. Alma Flagg School,Riverside Industrial Park,1.7000648557388671,7104,NJ,NEWARK,34013,40.7534,-74.1873
Henry Snyder High School,PJP Landfill,1.700275150176568,7305,NJ,JERSEY CITY,34017,40.7103,-74.0845
NORTHSIDE H S,North Cavalcade Street,1.7003813931905722,77009,TX,HOUSTON,48201,29.783425,-95.358661
Benjamin Banneker Preparatory Charter School,Cosden Chemical Coatings Corp.,1.7008312766348115,8046,NJ,Willingboro,34005,40.042584,-74.900988
Jane Lathrop Stanford Middle,"CTS Printex, Inc.",1.7009995977480914,94306,CA,Palo Alto,6085,37.420775,-122.117944
George Washington Middle School,Peoples Natural Gas Co.,1.701281653555815,52001,IA,Dubuque,19061,42.492516,-90.687497
Glen Flora Elem School,Johns-Manville Corp.,1.701462021749185,60085,IL,Waukegan,17097,42.375637,-87.841549
Vista Nueva Career and Technology High,McClellan Air Force Base (Ground Water Contamination),1.701863789966322,95838,CA,Sacramento,6067,38.640487,-121.418522
Ponderosa Elementary,"Advanced Micro Devices, Inc. (Building 915)",1.7019050050991749,94086,CA,Sunnyvale,6085,37.3624,-122.0084
Seth Whitman Elem Sch,Parsons Casket Hardware Co.,1.702224571856089,61008,IL,Belvidere,17007,42.285118,-88.861413
INFORMATION TECHNOLOGY HIGH SCHOOL,Meeker Avenue Plume,1.7023355573603547,11101,NY,LONG ISLAND CITY,36081,40.7485,-73.9467
Beveridge Elementary School,Lake Sandy Jo (M&M Landfill),1.7024663465753613,46404,IN,Gary,18089,41.590435,-87.362387
Forest Hill School,Welsbach & General Gas Mantle (Camden Radiation),1.7025717133215927,8103,NJ,CAMDEN,34007,39.936956,-75.098996
The FAIR School - Crystal,Joslyn Manufacturing & Supply Co.,1.702740203329368,55422,MN,CRYSTAL,27053,45.027099,-93.357252
George Washington Elementary Sch,Gary Development Landfill,1.7028683701210998,46312,IN,East Chicago,18089,41.635674,-87.442026
Northridge Elementary School,Powell Road Landfill,1.7029023342007306,45414,OH,Dayton,39113,39.832928,-84.192306
HAYES ELEMENTARY,Kurt Manufacturing Co.,1.7029228440722624,55432,MN,FRIDLEY,27003,45.086884,-93.254094
Veterans Middle School,Riverside Industrial Park,1.7030828631301265,7031,NJ,North Arlington,34003,40.78128,-74.13381
Alexander Elementary School,"American Creosote Works, Inc. (Jackson Plant)",1.7031398655583603,38301,TN,Jackson,47113,35.629354,-88.816803
Curtis Middle,Norton Air Force Base,1.7032029600622831,92410,CA,San Bernardino,6071,34.118609,-117.253539
FRANCIS HOWELL UNION HIGH,Weldon Spring Former Army Ordnance Works,1.7033026642849107,63368,MO,O'Fallon,29183,38.718981,-90.716976
DR BRUCE WOOD EL,Van der Horst USA Corporation,1.703358253069897,75160,TX,TERRELL,48257,32.756651,-96.28576
POINT ALTERNATIVE CENTER,Highlands Acid Pit,1.7033943873929525,77562,TX,HIGHLANDS,48201,29.806039,-95.051775
Beverly Hills Elementary,Bypass 601 Ground Water Contamination,1.7036030080784987,28025,NC,Concord,37025,35.4319,-80.5967
Roberson High,"CTS of Asheville, Inc.",1.7036634923593064,28803,NC,Asheville,37021,35.4859,-82.5351
Warren G Harding Elementary School,Gary Development Landfill,1.7038922098234046,46323,IN,Hammond,18089,41.5966,-87.4497
Ellis Elementary,Monolithic Memories,1.7039786295392332,94086,CA,Sunnyvale,6085,37.3694,-122.0239
South Beloit Jr High School,Beloit Corp.,1.7043214552709325,61080,IL,South Beloit,17201,42.4855,-89.0412
Blackhawk Elementary School,Beloit Corp.,1.7043214552709325,61080,IL,South Beloit,17201,42.4855,-89.0412
Gantner Avenue School,Garfield Ground Water Contamination,1.7044644398456983,7407,NJ,ELMWOOD PARK,34003,40.8925,-74.1241
Montgomery Upper Middle School,Montgomery Township Housing Development,1.7045525854240091,8558,NJ,Skillman,34035,40.4248,-74.6683
Silver Valley Elementary,Williams Air Force Base,1.7051281516986874,85212,AZ,Mesa,4013,33.312558,-111.623018
Saucon Valley El Sch,Hellertown Manufacturing Co.,1.7052098512365654,18055,PA,Hellertown,42095,40.572012,-75.33128
PS 36 MARGARET DOUGLAS,Quanta Resources,1.7054588166288065,10027,NY,NEW YORK,36061,40.8107,-73.9575
BRETTON WOODS ELEMENTARY SCHOOL,"MacKenzie Chemical Works, Inc.",1.7056884661042724,11788,NY,HAUPPAUGE,36103,40.8134,-73.2054
Ashland High,Ashland/Northern States Power Lakefront,1.705787349673455,54806,WI,Ashland,55003,46.5712,-90.8839
Hubbell Elementary,Railroad Avenue Groundwater Contamination,1.7059321093033386,50312,IA,Des Moines,19153,41.592264,-93.674915
TEDDER ELEMENTARY SCHOOL,Flash Cleaners,1.7059581780285242,33064,FL,POMPANO BEACH,12011,26.281216,-80.124132
Backman School,Utah Power & Light/American Barrel Co.,1.7060746072192403,84116,UT,SALT LAKE CITY,49035,40.782041,-111.934367
The Creeks,Reynolds Metals Company,1.706171559437076,97060,OR,Troutdale,41051,45.534224,-122.413124
Magnolia Science Academy Bell,Pemaco Maywood,1.7061886545743778,90201,CA,Bell,6037,33.97824,-118.199883
Orchard Academies 2C,Pemaco Maywood,1.7061886545743778,90201,CA,Bell,6037,33.97824,-118.199883
Orchard Academies 2B,Pemaco Maywood,1.7061886545743778,90201,CA,Bell,6037,33.97824,-118.199883
North Elem School,Johns-Manville Corp.,1.7062116528136768,60085,IL,Waukegan,17097,42.368765,-87.83464
H FRANK CAREY HIGH SCHOOL,Fulton Avenue,1.706336521008727,11010,NY,FRANKLIN SQUARE,36059,40.714,-73.6679
HILLRISE ELEMENTARY,Griggs & Walnut Ground Water Plume,1.7063524952867706,88011,NM,LAS CRUCES,35013,32.304795,-106.733631
PALM RIVER ELEMENTARY SCHOOL,Helena Chemical Co. (Tampa Plant),1.7066008067890952,33619,FL,TAMPA,12057,27.941206,-82.386122
Briarwood Elementary,Intersil Inc./Siemens Components,1.7067601170024052,95051,CA,Santa Clara,6085,37.3581,-121.9877
Walnut Street School,Lot 46 Valley Gardens TCE,1.7068697476352825,50309,IA,Des Moines,19153,41.585295,-93.628787
Buckingham County Middle,Buckingham County Landfill,1.7069413767985613,23921,VA,Buckingham,51029,37.536,-78.5024
CHAP CENTER,PCE - Carriage Cleaners,1.7069464707136068,68005,NE,BELLEVUE,31153,41.159223,-95.909973
Gateway to College High at Laney College,AMCO Chemical,1.7071806720085583,94607,CA,Oakland,6001,37.796538,-122.263195
Currier Elementary School,Kerr-McGee (Residential Areas),1.7072722684832673,60185,IL,West Chicago,17043,41.856773,-88.191538
Eli Whitney School,"Raymark Industries, Inc.",1.7075713642428645,6615,CT,Stratford,9120,41.222349,-73.134166
Susan B. Anthony Elementary School,Riverside Industrial Park,1.7076731043512814,7031,NJ,North Arlington,34003,40.781361,-74.133785
Richland El Sch,Watson Johnson Landfill,1.7079006663103773,18951,PA,Quakertown,42017,40.4365,-75.3231
Richard E Byrd School,Fair Lawn Well Field,1.7080084983763344,7452,NJ,GLEN ROCK,34003,40.9618,-74.1366
EAST SAN JOSE ELEMENTARY,Fruit Avenue Plume,1.708114378283173,87102,NM,ALBUQUERQUE,35001,35.06227,-106.646029
PALM RIVER ELEMENTARY SCHOOL,Alaric Area Ground Water Plume,1.70813964294477,33619,FL,TAMPA,12057,27.941206,-82.386122
Ludlow-Taylor ES,Washington Navy Yard,1.7086996189893249,20002,DC,Washington,11001,38.898512,-76.99664
Burrillville Middle School,"Landfill & Resource Recovery, Inc. (L&RR)",1.708945829819281,2830,RI,Harrisville,44007,41.981659,-71.622293
HARRIS COUNTY JUVENILE DETENTION CENTER,"Many Diversified Interests, Inc.",1.708961201371005,77002,TX,HOUSTON,48201,29.760621,-95.35891
Camden Big Picture Learning Academy,Welsbach & General Gas Mantle (Camden Radiation),1.7090810768702744,8103,NJ,CAMDEN,34007,39.936045,-75.097693
Dr. Charles E. Brimm Medical Arts High School,Welsbach & General Gas Mantle (Camden Radiation),1.7090810768702744,8103,NJ,CAMDEN,34007,39.936045,-75.097693
Creative Arts High School,Welsbach & General Gas Mantle (Camden Radiation),1.7090810768702744,8103,NJ,CAMDEN,34007,39.936045,-75.097693
Camden High School,Welsbach & General Gas Mantle (Camden Radiation),1.7090810768702744,8103,NJ,CAMDEN,34007,39.936045,-75.097693
Kimball ES,Washington Navy Yard,1.7091400352003685,20019,DC,Washington,11001,38.883143,-76.957309
Lewis & Clark School,ACM Smelter and Refinery,1.7091624326279733,59405,MT,Great Falls,30013,47.504022,-111.240678
Waverly Elementary School,Teledyne Wah Chang,1.7091629402794215,97321,OR,Albany,41043,44.637436,-123.077432
MISSION ACHIEVEMENT AND SUCCESS 1.0,South Valley,1.7095411762232855,87106,NM,ALBUQUERQUE,35001,35.06271,-106.621221
Nueva Vista Continuation High,Stringfellow,1.7096347833762195,92509,CA,Jurupa Valley,6065,34.0165,-117.4294
Rock Creek Middle School,Northwest Pipe & Casing/Hall Process Co,1.709738053448829,97015,OR,Clackamas,41005,45.418536,-122.528867
Dimmitt Middle School,Pacific Car & Foundry Co.,1.7097729486103164,98178,WA,Seattle,53033,47.4925,-122.2323
J.C.Stuart ECDC,Cosden Chemical Coatings Corp.,1.7098628731838206,8046,NJ,Willingboro,34005,40.045674,-74.897895
Briarwood Elementary,Monolithic Memories,1.7099300256804022,95051,CA,Santa Clara,6085,37.3581,-121.9877
Center Elementary,Travis Air Force Base,1.7102369008977103,94533,CA,Fairfield,6095,38.282236,-121.955098
