NAME,Site_Name,distance_to_site_miles
PS 31 SAMUEL F DUPONT,Meeker Avenue Plume,0.9527756406707404
Summit Public School: Denali,"TRW Microwave, Inc. (Building 825)",0.9531123153846917
RED HOOK NEIGHBORHOOD SCHOOL,Gowanus Canal,0.9531902453533562
SUMMIT ACADEMY CHARTER SCHOOL,Gowanus Canal,0.9531902453533562
Washington Elementary,Lorentz Barrel & Drum Co.,0.9535174293900546
PS 753 SCHOOL FOR CAREER DEVELOPMENT,Gowanus Canal,0.9536847038331809
CENTER STREET SCHOOL,Kentucky Avenue Well Field,0.9538198909498604
Adrian Wilcox High,Applied Materials,0.9538374190902655
Nicolas Junior High,Orange County North Basin,0.9543205819417899
Garvey/Allen Visual & Performing Arts Academy for STEM,March Air Force Base,0.9545965386648095
Wahlstrom Early Childhood Academy,Orange Valley Regional Ground Water Contamination,0.9546395169338252
Dwight D. Eisenhower Elementary School,Global Sanitary Landfill,0.9546520720785118
Verona Elementary School,Verona Well Field,0.9546602394585622
Edison School,Portland Cement (Kiln Dust 2 & 3),0.9551075721803902
LESD Life Skills,J. H. Baxter,0.9552150394805694
Harrison High School,Diamond Alkali Co.,0.9559042931818762
Newbury Elementary School,Zschiegner Refining,0.9560910911767357
EMMOTT EL,Jones Road Ground Water Plume,0.9562035507384982
Camden Virtua,Welsbach & General Gas Mantle (Camden Radiation),0.9563534370990086
Freedom Prep Charter School,Welsbach & General Gas Mantle (Camden Radiation),0.9563534370990086
Mountain View School,Portland Cement (Kiln Dust 2 & 3),0.9564406999901439
Glendale Middle,Portland Cement (Kiln Dust 2 & 3),0.9564406999901439
Charlestown Middle School,BFI Sanitary Landfill (Rockingham),0.9564704776128232
Gauger-Cobbs Middle School,Newark South Ground Water Plume,0.956632120439422
Washington School,Universal Oil Products (Chemical Division),0.9571531256853018
Hillsboro Jr High School,Eagle Zinc Co Div T L Diamond,0.9575637802851734
Bernal Intermediate,Fairchild Semiconductor Corp. (South San Jose Plant),0.9582581956371008
JACKSONVILLE HIGH SCHOOL,"Vertac, Inc.",0.9582632782943145
Miami School,Chem-Dyne,0.9583078280915558
SADDLE ROCK SCHOOL,Stanton Cleaners Area Ground Water Contamination,0.9583098360773732
Folsom Cordova K-8 Community Charter,Mather Air Force Base,0.95855008956877
CARTHAGE MIDDLE SCHOOL,Black River PCBs,0.9585740324323421
HIGH SCHOOL FOR ENTERPRISE BUSINESS & TECHNOLOGY (THE),Meeker Avenue Plume,0.9585838010017105
EAST WILLIAMSBURG SCHOLARS ACADEMY,Meeker Avenue Plume,0.9585838010017105
PROGRESS HIGH SCHOOL FOR PROFESSIONAL CAREERS,Meeker Avenue Plume,0.9585838010017105
COMPASS CHARTER SCHOOL,Gowanus Canal,0.9587645313836491
MS 113 RONALD EDMONDS LEARNING CENTER,Gowanus Canal,0.9587645313836491
Ryan Elementary School,North Bronson Industrial Area,0.9587732229707522
Cadillac Senior High School,Northernaire Plating,0.9590807146335226
Conrad Weiser West El Sch,Ryeland Road Arsenic,0.9593099735351016
PAVE ACADEMY CHARTER SCHOOL,Gowanus Canal,0.9598163253913063
Libby Middle School,Libby Asbestos,0.9599022305395175
Libby High School,Libby Asbestos,0.9599022305395175
Whittier School,Wasatch Chemical Co. (Lot 6),0.9599691398156842
Coolidge Elementary,San Gabriel Valley (Area 3),0.9600104406809765
Alice M Barrows,Industri-Plex,0.9604984969106455
Maple Elementary,Orange County North Basin,0.9605085164531666
MacGregor Elementary School,Bay City Middlegrounds,0.960510439137635
Macon-Hall Elementary,National Fireworks,0.961326060823422
Marian A. Peterson Middle,Intersil Inc./Siemens Components,0.9619514283420989
Excel Center - Hammond,Ninth Avenue Dump,0.962253826109705
Richmond Charter Elementary-Benito Juarez,United Heckathorn Co.,0.962311495797892
Richmond Charter Academy,United Heckathorn Co.,0.962311495797892
ROBERT M FINLEY MIDDLE SCHOOL,Li Tungsten Corp.,0.9626776966116588
Sheridan School,Petoskey Municipal Well Field,0.9627143545949326
Odenton Elementary,Fort George G. Meade,0.962734529037597
Chester Charter Scholars Academy CS,Metro Container Corporation,0.9627480703853611
BROOKLYN LANDMARK ELEMENTARY SCHOOL,Wolff-Alport Chemical Company,0.962942199806088
BROOKLYN ENVIRONMENTAL EXPLORATION SCHOOL (BEES),Wolff-Alport Chemical Company,0.962942199806088
Boulton School,Five Points PCE Plume,0.96370991736997
JHS 383 PHILIPPA SCHUYLER,Wolff-Alport Chemical Company,0.9638035832839393
ACHIEVEMENT FIRST-BUSHWICK CHARTER SCHOOL,Wolff-Alport Chemical Company,0.9638035832839393
Birchwood Elementary School,Dover Municipal Well 4,0.964294965272324
Cradock Technical & Career Center,Peck Iron and Metal,0.9646449387551863
Spring Creek El Sch,Centre County Kepone,0.9649782882005324
GREAT HEARTS LIVE OAK,"Eldorado Chemical Co., Inc.",0.9653226672498285
WILLIAM DANDY MIDDLE SCHOOL,Wingate Road Municipal Incinerator Dump,0.9656547565856853
Collierville Middle School,"Walker Machine Products, Inc.",0.9659087310812681
Hononegah CHD High School,Beloit Corp.,0.9663987177791078
Lockland Elementary School,"Pristine, Inc.",0.9666915405682263
Lockland Junior Senior High School,"Pristine, Inc.",0.9666915405682263
Lockland Middle School,"Pristine, Inc.",0.9666915405682263
ROSS EL,Northwest Odessa Groundwater,0.9667472490162349
Central High School,Colorado Smelter,0.9671208916878027
Marcus Hook El Sch,Metro Container Corporation,0.9672000571692269
Prairiewood Elem Sch,Woodstock Municipal Landfill,0.9675368503445936
Creekside Middle School,Woodstock Municipal Landfill,0.9675368503445936
Johnson,"Natick Laboratory Army Research, Development, and Engineering Center",0.9675609296289762
Camino Grove Elementary,San Gabriel Valley (Area 1),0.9678417216991777
Valley Road School,Mansfield Trail Dump,0.9678638666886653
T-Plus Program,Highway 100 and County Road 3 Groundwater Plume,0.9683484896721883
TRANSITION PLUS,Highway 100 and County Road 3 Groundwater Plume,0.9683484896721883
JOHN ERICSSON MIDDLE SCHOOL 126,Newtown Creek,0.9686621070136385
NORTHSIDE CHARTER HIGH SCHOOL,Newtown Creek,0.9686621070136385
Madison Academic Magnet High School,"American Creosote Works, Inc. (Jackson Plant)",0.9692175849671278
John Ruhrah Elementary/Middle,Kane & Lombard Street Drums,0.9697056065143675
Pinewood Elementary School,Lane Street Ground Water Contamination,0.9697089599084953
AARON MOSSELL JUNIOR HIGH SCHOOL,Eighteenmile Creek,0.9705489582920218
Nibley Park School,Wasatch Chemical Co. (Lot 6),0.970788741362845
Edith Landels Elementary,Intel Corp. (Mountain View Plant),0.9712611888125929
Wilson Middle,"Natick Laboratory Army Research, Development, and Engineering Center",0.9713208832888531
James John Elementary School,McCormick & Baxter Creosoting Co. (Portland Plant),0.9713213777416455
Pittsfield Public Virtual Academy,GE - Housatonic River,0.9713271966393615
East Orange Campus High School,Orange Valley Regional Ground Water Contamination,0.9716113435797377
Lincoln Central Elem.,"Peterson/Puritan, Inc.",0.9725334097732077
Loyd E Auman Elementary,Cape Fear Wood Preserving,0.9725463222713362
Miamisburg Online School,Mound Plant (USDOE),0.9726289768472482
Learning Community Charter School,PJP Landfill,0.9732980855436768
COLUMBUS RESIDENTIAL JUVENILE FACILITY,MRI Corp (Tampa),0.9733631024528124
Washington School,Billings PCE,0.9734029392112397
Los Padrinos Juvenile Hall,Southern Avenue Industrial Area,0.9734722652548126
HIGINIO FIGUEROA VILLEGAS,Maunabo Area Ground Water Contamination,0.9742283907046366
Dover High School,Dayco Corp./L.E. Carpenter Co.,0.9745176021499504
Radburn Elementary School,Fair Lawn Well Field,0.9750389898963399
Post Oak School,"Motor Wheel, Inc.",0.9754075121089137
MISSION ACHIEVEMENT AND SUCCESS 1.0,Carlisle Village Cleaners,0.9760907598183067
Hillcrest Elementary School,H.O.D. Landfill,0.9762089479824447
Mission Early College High,Applied Materials,0.9764140677715034
SOUTH BROWARD MONTESSORI CHARTER SCHOOL,Petroleum Products Corp.,0.9766276903277611
Roosevelt Education Center,Waite Park Wells,0.976763430755738
Cedarburg High,Amcast Industrial Corporation,0.976886915777473
Manasquan Elementary School,White Swan Cleaners/Sun Cleaners Area Ground Water Contamination,0.9768989621128981
Edward T. Bowser Sr. School of Excellence,Orange Valley Regional Ground Water Contamination,0.9774042964750101
Cedar Tree Academy PCS,Washington Navy Yard,0.9775950302110143
PS 9,Newtown Creek,0.9781457105435377
Wayne County High School,Mallory Capacitor Co.,0.9787839507990536
Washington Lands Elementary School,Hanlin-Allied-Olin,0.97916049436715
Indy Steam Academy,Keystone Corridor Ground Water Contamination,0.9796243130170608
TINKER ES,Tinker Air Force Base (Soldier Creek/Building 3001),0.9802153938752893
Lincoln Jr High School,LaSalle Electric Utilities,0.980275891899313
KERMIT EL,Highway 18 Ground Water,0.9804116347477987
Academy Of Dover Charter School,Dover Gas Light Co.,0.9807047824140732
Riverdahl Elem School,Southeast Rockford Ground Water Contamination,0.981422090009881
LAKE ACADEMY SECURE,MRI Corp (Tampa),0.981730347113771
LAKE ACADEMY,MRI Corp (Tampa),0.981730347113771
Valley View School,Five Points PCE Plume,0.9817865193082286
Lafayette Elementary School,Pacific Sound Resources,0.981793538473116
Park Avenue Elementary,Cooper Drum Company,0.9818745184840654
Bishop Elementary,"Advanced Micro Devices, Inc. (Building 915)",0.9819873850026892
Wescove Elementary,San Gabriel Valley (Area 2),0.9820178575462792
Kindergarten Academy,Navy Ships Parts Control Center,0.9821307647271085
David C Abbott Early Learning Center,Burnt Fly Bog,0.9822981659204177
Maywood Elementary,Exide Technologies - Vernon,0.9825279970430868
Mt. Pleasant School,Mohawk Tannery,0.9826846719482942
St Louis High School,Gratiot County Golf Course,0.9827248234011291
Garfield Public Preschool Annex,Garfield Ground Water Contamination,0.9829453444749006
GOLIAD EL,East 67th Street Ground Water Plume,0.9829885832540206
Prickly Pear Elem,East Helena Site,0.9830116161609961
Manoa El Sch,Havertown PCP,0.9830876850529027
Hillcrest Elementary,"Operating Industries, Inc., Landfill",0.9834171911072954
RALPH REED SCHOOL,"MacKenzie Chemical Works, Inc.",0.983562131803426
Robert Fulton Elementary School,Quanta Resources,0.9837531184116038
Oakwood Avenue Community School,Orange Valley Regional Ground Water Contamination,0.9838741321471615
Franklin Towne Charter Elementary School,Franklin Slag Pile (MDC),0.9841119332899603
East Dale Elementary School,Sharon Steel Corp (Fairmont Coke Works),0.9847677626491603
Peshine Avenue School,White Chemical Corp.,0.9847783708883725
Lakewood Elementary,"TRW Microwave, Inc. (Building 825)",0.9850484913258201
Public Safety Academy,Norton Air Force Base,0.9856219036717302
Lincoln Heights Elementary School,"Pristine, Inc.",0.9857775500123397
Hope Academy,Garfield Ground Water Contamination,0.9866400204903117
Union Gap School,FMC Corp. (Yakima),0.9868605703005191
Columbia Middle,"Advanced Micro Devices, Inc.",0.9869987977232482
The Compass School,West Kingston Town Dump/URI Disposal Area,0.9872257287437066
Grafton Middle,Chisman Creek,0.9873353817272525
Greenwood Elementary School,Ten-Mile Drain,0.9876056081071557
Ridge Street School,Riverside Industrial Park,0.9878454830187534
Glen Flora Elem School,Yeoman Creek Landfill,0.9882021189004416
Charlestown Primary School,BFI Sanitary Landfill (Rockingham),0.9885071748143136
Cornell HS,"Breslube-Penn, Inc",0.9887444769032904
Cornell El Sch,"Breslube-Penn, Inc",0.9887444769032904
El Dorado Middle,Pester Refinery Co.,0.9892981092779168
Grandview Elementary School,Middlesex Sampling Plant (USDOE),0.9894406048721371
Broad Street Elementary School,"Hercules, Inc. (Gibbstown Plant)",0.9896352540624023
PIERSON MIDDLE/HIGH SCHOOL,Rowe Industries Ground Water Contamination,0.9897951404081077
Pathway School,Shiawassee River,0.9899198240222457
Golden Isles Elementary School,Brunswick Wood Preserving,0.990139059274474
Dr Martin Luther King Academy,Peerless Plating Co.,0.9905564029270875
PS 86 IRVINGTON (THE),Wolff-Alport Chemical Company,0.9907424710160669
Lathrop Elementary,Sharpe Army Depot,0.9911728362194833
CSAL Elementary,Capitol Lakes,0.9913476736773063
IS 340,Gowanus Canal,0.9913577245864654
Howell High School,Shiawassee River,0.9918514108843927
Harrison Park Academy,"H. Brown Co., Inc.",0.991888582701318
Harry S. Truman Elementary School,Horseshoe Road,0.9921511015031974
Yvonne Harmon,Newmark Ground Water Contamination,0.9921674986782721
Center for Lifelong Learning,Evor Phillips Leasing,0.9923035915942577
East Valley Middle School,East Helena Site,0.9923287468705436
Anderson Elementary,Eielson Air Force Base,0.992388426798117
PS 124 SILAS B DUTCHER,Gowanus Canal,0.9926591533292937
Park Avenue Elementary,Southern Avenue Industrial Area,0.9930067566645889
NORTHEAST HIGH SCHOOL,Hollingsworth Solderless Terminal,0.9932859453558536
Kendall Elementary,Newmark Ground Water Contamination,0.9933356708242961
Bayvale Elementary School,Alternate Energy Resources,0.993387011325608
Moody Elementary,Silresim Chemical Corp.,0.9945881863442819
Bear Mountain Elementary,"Brown & Bryant, Inc. (Arvin Plant)",0.994712037092018
DEASY SCHOOL,"Mattiace Petrochemical Co., Inc.",0.9951171790817521
PS 75 MAYDA CORTIELLA,Wolff-Alport Chemical Company,0.9954615011854985
W. A. METCALFE ELEMENTARY SCHOOL,Cabot/Koppers,0.9960581081396581
Early Ed HUB,Koppers Coke,0.9966131390371642
Early Learning Hub West,Koppers Coke,0.9966131390371642
Alexander Hamilton School,Fair Lawn Well Field,0.997076834297566
GREEN PINES ELEM.,Ellisville Site,0.9974325828325934
Cordova High School,National Fireworks,0.9986647187218286
Owen Valley Middle School,Franklin Street Groundwater Contamination,0.9988298296332022
SULLIVAN ELEM.,Oak Grove Village Well,0.9989467522677196
West Side Middle School,Lusher Street Ground Water Contamination,0.9995509100644577
